ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
6,1007,0,18.039,27.843,27,4.6875,0,27,60.392,50.196,16.078,31.765,18.039,0,100,0,33,7,45.5,42.5,14.179,0,0
6,1007,0,18.039,27.843,27,4.6875,0,27,60.392,50.196,16.078,31.765,18.431,0,100,0,33,7,49.2,42.5,14.16,0,0
6,1007,0,18.039,27.843,27,4.6875,0,27,60.392,50.196,16.078,31.765,18.431,0,100,0,33,7,49.2,42.5,14.16,0,0
8,994.5,0,18.431,29.412,27,4.6875,0,29,60.392,50.196,16.078,31.765,18.431,0,100,0,34,4,49.2,42.5,14.16,0,0
8,994.5,0,18.431,29.412,27,4.6875,0,29,60.392,50.196,16.078,31.765,18.431,0,100,0,34,4,49.2,42.5,14.16,0,0
8,994.5,0,18.431,29.412,28,4.6875,0,29,60.392,50.98,16.078,31.765,18.824,0,100,0,34,4,59.4,42.5,14.16,0,0
8,994.5,0,18.431,29.412,28,4.6875,0,29,60.392,50.98,16.078,31.765,18.824,0,100,0,34,4,59.4,42.5,14.16,0,0
8,1014.8,0,18.824,30.98,28,3.9062,0,30,60.392,50.98,16.078,31.765,18.824,0,100,0,34,-1,59.4,42.5,14.16,0,0
12,1014.8,0,18.824,30.98,28,3.9062,0,30,60.392,50.98,16.078,31.765,18.824,0,100,0,34,-1,59.4,42.5,14.16,0,0
12,1014.8,0,18.824,30.98,29,3.9062,0,30,60.392,50.98,16.078,31.765,18.824,0,100,0,34,-1,65.7,42.5,14.14,0,0
12,1014.8,0,18.824,36.078,29,3.125,0,30,60.392,50.98,16.078,31.765,18.824,0,100,0,34,-1,65.7,42.5,14.14,0,0
14,899,0,18.824,36.078,29,3.125,0,36,60.392,50.98,16.078,31.765,18.824,0,100,0,34,5,65.7,42.5,14.14,0,0
14,899,0,18.824,36.078,29,3.125,0,36,61.176,50.98,16.078,31.765,18.824,0,100,0,34,5,72.6,42.5,14.14,0,0
14,899,0,18.824,36.078,29,3.125,0,36,61.176,51.373,16.078,31.765,19.216,0,100,0,34,5,72.6,42.5,14.14,0,0
14,908.5,0,19.216,38.039,29,3.125,0,38,61.176,51.373,16.078,31.765,19.216,0,100,0,35,0,72.6,42.5,14.14,0,0
16,908.5,0,19.216,38.039,29,3.125,0,38,61.176,51.373,16.078,31.765,19.216,0,100,0,35,0,72.6,42.5,14.14,0,0
16,908.5,0,19.216,38.039,30,3.125,0,38,61.176,51.765,16.078,31.765,19.216,0,100,0.39216,35,0,80.1,42.6,14.16,0,0
16,908.5,0,19.216,38.039,30,3.125,0,38,61.176,51.765,16.078,31.765,19.216,0,100,0.39216,35,0,80.1,42.6,14.16,0,0
16,970.25,0,19.608,37.647,30,3.125,0,37,61.176,51.765,16.078,31.765,19.216,0,100,0.39216,35,-4,80.1,42.6,14.16,0,0
18,970.25,0,19.608,37.647,30,3.125,0,37,60.392,51.765,16.078,31.765,19.216,0,100,0.39216,35,-4,80.1,42.6,14.16,0,0
18,970.25,0,19.608,37.647,30,3.125,0,37,60.392,51.765,16.078,31.765,19.608,0,100,0.39216,35,-4,88.5,42.7,14.16,0,0
18,970.25,0,19.608,37.647,30,3.125,0,37,60.392,51.765,16.078,31.765,19.608,0,100,0.39216,35,-4,88.5,42.7,14.16,0,0
20,1068.8,0,19.216,35.294,30,3.125,0,35,60.392,51.765,16.078,31.765,19.608,0,100,0.39216,35,-7,88.5,42.7,14.16,0,0
20,1068.8,0,19.216,35.294,31,3.125,0,35,61.961,51.765,16.078,31.765,19.608,0,100,0.39216,35,-7,92.9,42.7,14.16,0,0
20,1068.8,0,19.216,35.294,31,3.125,0,35,61.961,51.373,16.078,31.765,19.216,0,100,0,35,-7,92.9,42.8,14.14,0,0
20,1068.8,0,19.216,34.51,31,3.125,0,35,61.961,51.373,16.078,31.765,19.216,0,100,0,35,-7,92.9,42.8,14.14,0,0
22,923.25,0,20.784,34.51,31,3.125,0,35,61.961,51.373,16.078,31.765,19.216,0,100,0,35,7,92.9,42.8,14.14,0,0
22,923.25,0,20.784,34.51,32,3.125,0,35,61.176,51.373,16.078,31.765,19.216,0,100,0,35,7,101.8,43,14.14,0,0
22,923.25,0,20.784,34.51,32,3.125,0,35,61.176,50.588,16.078,31.765,18.431,0,100,0,35,7,101.8,43,14.14,0,0
22,804.5,0,18.039,30.588,32,3.9062,0,34,61.176,50.588,16.078,31.765,18.431,0,100,0,35,8,101.8,43,14.14,0,0
24,804.5,0,18.039,30.588,32,3.9062,0,34,59.216,50.588,16.078,31.765,18.431,0,100,0,35,8,101.8,43,14.14,0,0
24,804.5,0,18.039,30.588,32,3.9062,0,34,59.216,50.196,16.078,31.765,18.431,0,100,0,35,8,110.1,43.2,14.121,0,0
24,804.5,0,18.039,30.588,32,3.9062,0,34,59.216,50.196,16.078,31.765,18.431,0,100,0,35,8,110.1,43.2,14.121,0,0
25,927.25,0,18.039,32.549,32,3.9062,0,33,59.216,50.196,16.078,31.765,18.431,0,100,0,35,-6,110.1,43.2,14.121,0,0
25,927.25,0,18.039,32.549,33,3.9062,0,33,63.529,50.196,16.078,31.765,18.431,0,100,0,35,-6,110.1,43.2,14.121,0,0
25,927.25,0,18.039,32.549,33,3.9062,0,33,63.529,50.196,16.078,31.765,18.431,0,100,0,35,-6,117.8,43.4,14.042,0,0
25,927.25,0,18.039,32.157,33,3.9062,0,32,63.529,50.196,16.078,31.765,18.431,0,100,0,35,-6,117.8,43.4,14.042,0,0
27,909.25,0,18.431,32.157,33,3.9062,0,32,63.529,50.196,16.078,31.765,18.431,0,100,0,35,0,117.8,43.4,14.042,0,0
27,909.25,0,18.431,32.157,34,3.9062,0,32,60.784,50.196,16.078,31.765,18.431,0,100,0,35,0,121.4,43.5,14.042,0,0
27,909.25,0,18.431,32.157,34,3.9062,0,32,60.784,49.804,16.078,31.765,17.647,0,100,0,35,0,121.4,43.5,14.042,0,0
27,909.25,0,18.431,38.824,34,2.3438,0,32,60.784,49.804,16.078,31.765,17.647,0,100,0,35,0,121.4,43.5,14.042,0,0
30,696,4,17.255,38.824,34,2.3438,0,37,60.784,49.804,16.078,31.765,17.647,0,100,0,35,4,121.4,43.5,14.042,0,0
30,696,4,17.255,38.824,34,2.3438,0,37,56.863,49.804,16.078,31.765,17.647,0,100,0,35,4,131.3,43.9,14.042,0,0
30,696,4,17.255,38.824,34,2.3438,0,37,56.863,49.02,16.078,31.765,17.255,0,100,0,35,4,131.3,43.9,14.14,0,0
30,754.5,6,17.255,32.549,34,3.9062,0,32,56.863,49.02,16.078,31.765,17.255,0,100,0,35,-5,131.3,43.9,14.14,0,0
32,754.5,6,17.255,32.549,35,3.9062,0,32,61.961,49.02,16.078,31.765,17.255,0,100,0,35,-5,131.3,43.9,14.14,0,0
32,754.5,6,17.255,32.549,35,3.9062,0,32,61.961,49.02,16.078,31.765,17.255,0,100,0,35,-5,137.2,44.1,14.121,0,0
32,754.5,6,17.255,32.549,35,3.9062,0,32,61.961,49.02,16.078,31.765,17.255,0,100,0,35,-5,137.2,44.1,14.121,0,0
32,778.75,5,17.255,31.765,35,3.9062,0,32,61.961,49.02,16.078,31.765,17.255,0,100,0,35,-5,137.2,44.1,14.121,0,0
34,778.75,5,17.255,31.765,35,3.9062,0,32,63.137,49.02,16.078,31.765,17.255,0,100,0,35,-5,137.2,44.1,14.121,0,0
34,778.75,5,17.255,31.765,35,3.9062,0,32,63.137,49.02,16.078,31.765,17.255,0,100,0,35,-5,142.6,44.4,14.16,0,0
34,778.75,5,17.255,25.49,35,4.6875,0,32,63.137,49.02,16.078,31.765,17.255,0,100,0,35,-5,142.6,44.4,14.16,0,0
35,933.5,9,17.255,25.49,35,4.6875,0,25,63.137,49.02,16.078,31.765,17.255,0,100,0,35,-4,142.6,44.4,14.16,0,0
35,933.5,9,17.255,25.49,36,4.6875,0,25,68.235,49.02,16.078,31.765,17.255,0,100,0,35,-4,145.1,44.5,14.16,0,0
35,933.5,9,17.255,25.49,36,4.6875,0,25,68.235,51.765,21.569,37.647,19.216,0,100,2.3529,35,-4,145.1,44.5,14.14,0,0
35,1245.2,7,17.255,36.078,36,3.125,0,34,68.235,51.765,21.569,37.647,19.216,0,100,2.3529,35,21,145.1,44.5,14.14,0,0
37,1245.2,7,19.216,36.078,36,3.125,0,34,68.235,51.765,21.569,37.647,19.216,0,100,2.3529,35,21,145.1,44.5,14.14,0,0
37,1245.2,7,19.216,36.078,36,3.125,0,34,70.98,50.98,20.784,36.471,19.216,0,100,1.5686,35,21,151.5,44.8,14.14,0,0
37,1245.2,7,19.216,36.078,36,3.125,0,34,70.98,50.98,20.784,36.471,18.824,0,100,1.5686,35,21,151.5,44.8,14.14,0,0
37,1271.8,10,19.608,34.51,36,3.125,0,35,70.98,50.98,20.784,36.471,18.824,0,100,1.5686,35,21,151.5,44.8,14.14,0,0
39,1271.8,10,19.608,34.51,37,3.125,0,35,62.353,50.98,20.784,36.471,18.824,0,100,1.5686,35,21,151.5,44.8,14.14,0,0
39,1271.8,10,19.608,34.51,37,3.125,0,35,62.353,49.02,16.078,31.765,17.255,0,100,0,35,21,158.2,45.3,13.886,0,0
39,1271.8,10,19.608,25.49,37,4.6875,0,35,62.353,49.02,16.078,31.765,17.255,0,100,0,35,21,158.2,45.3,13.886,0,0
41,885,8,17.255,25.49,37,4.6875,0,28,62.353,49.02,16.078,31.765,17.255,0,100,0,35,9,158.2,45.3,13.886,0,0
41,885,8,17.255,25.49,37,4.6875,0,28,54.902,49.02,16.078,31.765,17.255,0,100,0,35,9,164.4,45.7,13.886,0,0
41,885,8,17.255,25.49,37,4.6875,0,28,54.902,53.725,16.078,31.765,19.608,0,100,3.9216,35,9,164.4,45.7,14.023,0,0
41,829.5,3,17.255,34.51,37,3.125,-3.125,38,54.902,53.725,16.078,31.765,19.608,0,100,3.9216,35,20,164.4,45.7,14.023,0,0
43,829.5,3,19.216,34.51,38,3.125,-3.125,38,54.902,53.725,16.078,31.765,19.608,0,100,3.9216,35,20,164.4,45.7,14.023,0,0
43,829.5,3,19.216,34.51,38,3.125,-3.125,38,55.686,51.373,16.078,31.765,19.608,0,100,0,35,20,170.9,46.1,14.042,0,0
43,829.5,3,19.216,34.51,38,3.125,-3.125,38,55.686,51.373,16.078,31.765,18.824,0,100,0,35,20,170.9,46.1,14.042,0,0
43,725.75,6,17.255,35.294,38,3.125,-6.25,35,55.686,51.373,16.078,31.765,18.824,0,100,0,35,7,170.9,46.1,14.042,0,0
45,725.75,6,17.255,35.294,39,3.125,-6.25,35,59.216,51.373,16.078,31.765,18.824,0,100,0,35,7,170.9,46.1,14.042,0,0
45,725.75,6,17.255,35.294,39,3.125,-6.25,35,59.216,49.02,16.078,31.765,17.255,0,100,0,35,7,173.9,46.4,14.082,0,0
45,725.75,6,17.255,31.765,39,3.125,-3.125,35,59.216,49.02,16.078,31.765,17.255,0,100,0,35,7,173.9,46.4,14.082,0,0
46,805.25,6,17.255,31.765,39,3.9062,-3.125,32,59.216,49.02,16.078,31.765,17.255,0,100,0,35,-3,173.9,46.4,14.082,0,0
46,805.25,6,17.255,31.765,39,3.9062,-3.125,32,59.216,49.02,16.078,31.765,17.255,0,100,0,35,-3,179.2,46.8,14.082,0,0
46,805.25,6,17.255,31.765,39,3.9062,-3.125,32,59.216,48.627,16.078,31.765,17.255,0,100,0,35,-3,179.2,46.8,13.984,0,0
46,805.25,6,17.255,31.765,39,3.9062,-3.125,32,59.216,48.627,16.078,31.765,17.255,0,100,0,35,-3,179.2,46.8,13.984,0,0
51,762.5,4,17.255,32.941,39,3.125,-3.9062,37,59.216,48.627,16.078,31.765,17.255,0,100,0,35,14,179.2,46.8,13.984,0,0
51,762.5,4,17.255,32.941,39,3.125,-3.9062,37,57.647,48.627,16.078,31.765,17.255,0,100,0,35,14,189.4,46.8,13.984,0,0
51,762.5,4,17.255,32.941,39,3.125,-3.9062,37,57.647,53.725,23.922,39.608,20.392,0,100,3.5294,35,14,189.4,47.8,14.082,0,0
51,1392.8,4,17.255,42.353,39,2.3438,-2.3438,41,57.647,53.725,23.922,39.608,20.392,0,100,3.5294,35,14,189.4,47.8,14.082,0,0
52,1392.8,8,21.176,42.353,40,2.3438,-2.3438,41,57.647,53.725,23.922,39.608,20.392,0,100,3.5294,35,21,189.4,47.8,14.082,0,0
52,1392.8,8,21.176,42.353,40,2.3438,-2.3438,41,50.196,53.725,23.922,39.608,20.392,0,100,4.7059,35,21,196.6,48.5,14.101,0,0
52,1392.8,8,21.176,42.353,40,2.3438,-2.3438,41,50.196,54.51,23.922,40,21.961,0,100,4.7059,35,21,196.6,48.5,14.101,0,0
52,1690.5,14,18.039,21.961,40,4.6875,1.5625,21,50.196,54.51,23.922,40,21.961,0,100,4.7059,35,13,196.6,48.5,14.101,0,0
54,1690.5,14,18.039,21.961,40,4.6875,1.5625,21,37.255,54.51,23.922,40,21.961,0,100,4.7059,35,13,196.6,48.5,14.101,0,0
54,1690.5,14,18.039,21.961,40,4.6875,1.5625,21,37.255,52.549,19.608,35.294,18.431,0,100,3.1373,35,13,204.7,49.4,14.042,0,0
54,1690.5,14,18.039,21.961,40,4.6875,1.5625,21,37.255,52.549,19.608,35.294,18.431,0,100,3.1373,35,13,204.7,49.4,14.042,0,0
56,1169.5,14,18.431,26.275,41,4.6875,-0.78125,26,37.255,52.549,19.608,35.294,18.431,0,100,3.1373,35,19,204.7,49.4,14.042,0,0
56,1169.5,14,18.431,26.275,41,4.6875,-0.78125,26,57.647,52.549,19.608,35.294,18.431,0,100,3.1373,35,19,208.5,49.4,14.042,0,0
56,1169.5,14,18.431,26.275,41,4.6875,-0.78125,26,57.647,51.765,21.569,37.647,19.216,0,100,2.3529,35,19,208.5,49.9,14.101,0,0
56,1169.5,14,18.431,30.98,41,3.9062,-4.6875,31,57.647,51.765,21.569,37.647,19.216,0,100,2.3529,35,19,208.5,49.9,14.101,0,0
56,1364,19,20,30.98,42,3.9062,-4.6875,31,57.647,51.765,21.569,37.647,19.216,0,100,2.3529,35,23,208.5,49.9,14.101,0,0
58,1364,19,20,30.98,42,3.9062,-4.6875,31,62.353,51.765,21.569,37.647,19.216,0,100,2.3529,35,23,208.5,49.9,14.101,0,0
58,1364,19,20,30.98,42,3.9062,-4.6875,31,62.353,49.02,16.078,31.765,17.255,0,100,0,35,23,216.7,51,14.082,0,0
58,1364,19,20,20,42,3.9062,0.78125,31,62.353,49.02,16.078,31.765,17.255,0,100,0,35,23,216.7,51,14.082,0,0
60,1401.5,20,17.255,20,42,3.9062,0.78125,19,62.353,49.02,16.078,31.765,17.255,0,100,0,35,11,216.7,51,14.082,0,0
60,1401.5,20,17.255,20,42,3.9062,0.78125,19,59.216,49.02,16.078,31.765,17.255,0,100,0,35,11,223.8,51.9,14.101,0,0
60,1401.5,20,17.255,20,42,3.9062,0.78125,19,59.216,48.627,16.471,31.765,16.863,0,100,0,35,11,223.8,51.9,14.101,0,0
60,1197.5,18,16.863,20,42,3.9062,3.9062,19,59.216,48.627,16.471,31.765,16.863,0,100,0,35,5,223.8,51.9,14.101,0,0
62,1197.5,18,16.863,20,42,3.9062,3.9062,19,60.392,48.627,16.471,31.765,16.863,0,100,0,35,5,223.8,51.9,14.101,0,0
62,1197.5,18,16.863,20,42,3.9062,3.9062,19,60.392,49.804,19.608,35.294,16.863,0,100,0.78431,35,5,229.4,52.8,13.964,0,0
62,1197.5,18,16.863,20,42,3.9062,3.9062,19,60.392,49.804,19.608,35.294,17.647,0,100,0.78431,35,5,229.4,52.8,13.964,0,0
62,1126.5,17,18.039,25.098,43,4.6875,-1.5625,24,60.392,49.804,19.608,35.294,17.647,0,100,0.78431,35,18,229.4,52.8,13.964,0,0
63,1126.5,17,18.039,25.098,43,4.6875,-1.5625,24,61.961,49.804,19.608,35.294,17.647,0,100,0.78431,35,18,229.4,52.8,13.964,0,0
63,1126.5,17,18.039,25.098,43,4.6875,-1.5625,24,61.961,50.588,20.392,36.078,18.431,0,100,1.1765,35,18,234.2,53.7,14.101,0,0
63,1126.5,17,18.039,30.196,43,3.9062,0.78125,24,61.961,50.588,20.392,36.078,18.431,0,100,1.1765,35,18,234.2,53.7,14.101,0,0
65,1153,16,19.216,30.196,43,3.9062,0.78125,30,61.961,50.588,20.392,36.078,18.431,0,100,1.1765,35,20,234.2,53.7,14.101,0,0
65,1153,16,19.216,30.196,43,3.9062,0.78125,30,74.118,50.588,20.392,36.078,18.431,0,100,1.1765,35,20,236.7,54.2,14.101,0,0
65,1153,16,19.216,30.196,43,3.9062,0.78125,30,74.118,51.765,21.961,37.647,19.608,0,100,2.3529,35,20,236.7,54.2,14.101,0,0
65,1221,18,20,33.725,43,3.9062,-1.5625,35,74.118,51.765,21.961,37.647,19.608,0,100,2.3529,35,20,236.7,54.2,14.101,0,0
67,1221,18,20,33.725,44,3.9062,-1.5625,35,74.118,51.765,21.961,37.647,19.608,0,100,2.3529,35,20,236.7,54.2,14.101,0,0
67,1221,18,20,33.725,44,3.9062,-1.5625,35,74.118,51.765,21.961,37.647,19.608,0,100,2.3529,35,20,242.1,55.1,14.101,0,0
67,1221,18,20,33.725,44,3.9062,-1.5625,35,74.118,52.941,23.137,38.824,20.392,0,100,3.1373,35,20,242.1,55.1,14.101,0,0
67,1382,18,20,42.353,44,1.5625,-1.5625,43,74.118,52.941,23.137,38.824,20.392,0,100,3.1373,35,20,242.1,55.1,14.101,0,0
69,1382,18,21.569,42.353,44,1.5625,-1.5625,43,74.118,52.941,23.137,38.824,20.392,0,100,3.1373,35,20,242.1,55.1,14.101,0,0
69,1382,18,21.569,42.353,44,1.5625,-1.5625,43,70.588,54.118,23.137,38.824,20.392,0,100,4.3137,35,20,248.9,56.4,14.121,0,0
69,1382,18,21.569,42.353,44,1.5625,-1.5625,43,70.588,54.118,23.529,38.824,20.392,0,100,4.3137,35,20,248.9,56.4,14.121,0,0
69,1260,20,17.647,20.784,44,4.6875,0.78125,20,70.588,54.118,23.529,38.824,20.392,0,100,4.3137,35,6,248.9,56.4,14.121,0,0
71,1260,20,17.647,20.784,44,4.6875,0.78125,20,80,54.118,23.529,38.824,20.392,0,100,4.3137,35,6,248.9,56.4,14.121,0,0
71,1260,20,17.647,20.784,44,4.6875,0.78125,20,80,56.863,26.275,42.353,23.922,0,100,6.2745,35,6,257.2,58,14.082,0,0
71,1260,20,17.647,55.294,44,4.6875,0.78125,20,80,56.863,26.275,42.353,23.922,0,100,6.2745,35,6,257.2,58,14.082,0,0
73,1262.5,24,21.176,55.294,45,0.78125,-3.125,52,80,56.863,26.275,42.353,23.922,0,100,6.2745,35,18,257.2,58,14.082,0,0
73,1262.5,24,21.176,55.294,45,0.78125,-3.125,52,54.902,56.863,26.275,42.353,23.922,0,100,6.2745,35,18,262.5,60,14.082,0,0
73,1262.5,24,21.176,55.294,45,0.78125,-3.125,52,54.902,50.98,20.784,36.863,18.824,0,100,1.5686,35,18,262.5,60,14.121,0,0
73,1289,26,21.176,29.412,45,4.6875,-1.5625,31,54.902,50.98,20.784,36.863,18.824,0,100,1.5686,35,22,262.5,60,14.121,0,0
74,1289,26,19.608,29.412,45,4.6875,-1.5625,31,54.902,50.98,20.784,36.863,18.824,0,100,1.5686,35,22,262.5,60,14.121,0,0
74,1289,26,19.608,29.412,45,4.6875,-1.5625,31,54.902,53.333,20.784,36.863,18.824,0,100,3.5294,35,22,271.7,60.9,14.121,0,0
74,1289,26,19.608,29.412,45,4.6875,-1.5625,31,54.902,53.333,23.137,38.824,20.784,0,100,3.5294,35,22,271.7,60.9,14.121,0,0
74,1361.5,28,20.392,39.608,45,2.3438,0,40,54.902,53.333,23.137,38.824,20.784,0,100,3.5294,35,20,271.7,60.9,14.121,0,0
76,1361.5,28,20.392,39.608,45,2.3438,0,40,57.255,53.333,23.137,38.824,20.784,0,100,3.5294,35,20,271.7,60.9,14.121,0,0
76,1361.5,28,20.392,39.608,45,2.3438,0,40,57.255,52.941,21.961,38.039,20,0,100,3.1373,35,20,280.7,63,14.101,0,0
76,1361.5,28,20.392,39.608,45,2.3438,0,40,57.255,52.941,21.961,38.039,20,0,100,3.1373,35,20,280.7,63,14.101,0,0
76,1307.8,29,20.392,25.49,46,4.6875,0.78125,26,57.255,52.941,21.961,38.039,20,0,100,3.1373,35,20,280.7,63,14.101,0,0
81,1307.8,29,18.431,25.49,46,4.6875,0.78125,26,57.255,52.941,21.961,38.039,20,0,100,3.1373,35,20,280.7,63,14.101,0,0
81,1307.8,29,18.431,25.49,46,4.6875,0.78125,26,59.216,50.588,20.392,38.039,20,0,100,1.1765,35,20,295.1,66.9,14.121,0,0
81,1307.8,29,18.431,25.49,46,4.6875,0.78125,26,59.216,50.588,20.392,36.078,18.431,0,100,1.1765,35,20,295.1,66.9,14.121,0,0
81,1267.8,27,18.431,25.49,46,4.6875,0.78125,26,59.216,50.588,20.392,36.078,18.431,0,100,1.1765,35,20,295.1,66.9,14.121,0,0
82,1267.8,27,18.431,25.49,46,4.6875,0.78125,26,60.784,50.588,20.392,36.078,18.431,0,100,1.1765,35,20,295.1,66.9,14.121,0,0
82,1267.8,27,18.431,25.49,46,4.6875,0.78125,26,60.784,50.588,20.784,36.471,18.431,0,100,1.1765,35,20,300.5,68.7,14.121,0,0
82,1267.8,27,18.431,27.059,47,4.6875,1.5625,26,60.784,50.588,20.784,36.471,18.431,0,100,1.1765,35,20,300.5,68.7,14.121,0,0
84,1235.8,26,18.431,27.059,47,4.6875,1.5625,27,60.784,50.588,20.784,36.471,18.431,0,100,1.1765,35,20,300.5,68.7,14.121,0,0
84,1235.8,26,18.431,27.059,47,4.6875,1.5625,27,65.49,50.588,20.784,36.471,18.431,0,100,1.1765,35,20,305.1,70.3,14.121,0,0
84,1235.8,26,18.431,27.059,47,4.6875,1.5625,27,65.49,50.196,20.392,36.078,18.431,0,100,0.78431,35,20,305.1,70.3,14.121,0,0
84,1201.5,26,18.431,27.843,47,4.6875,2.3438,25,65.49,50.196,20.392,36.078,18.431,0,100,0.78431,35,19,305.1,70.3,14.121,0,0
86,1201.5,26,16.863,27.843,47,4.6875,2.3438,25,65.49,50.196,20.392,36.078,18.431,0,100,0.78431,35,19,305.1,70.3,14.121,0,0
86,1201.5,26,16.863,27.843,47,4.6875,2.3438,25,58.431,48.235,20.392,36.078,18.431,0,100,0,35,19,307.3,71.2,14.082,0,0
86,1201.5,26,16.863,27.843,47,4.6875,2.3438,25,58.431,48.235,16.078,31.765,16.863,0,100,0,35,19,307.3,71.2,14.082,0,0
86,1065.5,26,16.863,21.569,47,4.6875,1.5625,21,58.431,48.235,16.078,31.765,16.863,0,100,0,35,19,307.3,71.2,14.082,0,0
88,1065.5,24,16.863,21.569,47,4.6875,1.5625,21,58.431,48.235,16.078,31.765,16.863,0,100,0,35,9,307.3,71.2,14.082,0,0
88,1065.5,24,16.863,21.569,47,4.6875,1.5625,21,63.922,48.235,16.078,31.765,16.863,0,100,1.5686,35,9,310.6,72.6,14.082,0,0
88,1065.5,24,16.863,21.569,48,4.6875,1.5625,21,63.922,50.196,20.784,36.471,18.431,0,100,1.5686,35,9,310.6,72.6,14.082,0,0
