ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
3,1607.8,0,20.392,30.588,28,4.6875,0,31,63.137,52.941,16.078,31.765,20.392,0,100,1.1765,28,18,70.7,34.4,11.777,0,0,6275,0,234
3,1607.8,0,20.392,30.588,28,4.6875,0,31,63.137,52.941,16.078,31.765,20.392,0,100,1.1765,28,18,34.1,32.8,12.617,0,0,6275,0,234
3,1607.8,0,20.392,30.588,28,4.6875,0,31,63.137,52.941,16.078,31.765,20.392,0,100,1.1765,28,18,34.1,32.8,12.617,0,0,6275,0,234
3,1178,0,20.784,32.941,28,3.9062,0,40,63.137,52.941,16.078,31.765,20.392,0,100,1.1765,29,15,34.1,32.8,12.617,0,0,6275,0,234
5,1178,0,20.784,32.941,28,3.9062,0,40,63.137,52.941,16.078,31.765,20.392,0,100,1.1765,29,15,34.1,32.8,12.617,0,0,6275,0,234
5,1178,0,20.784,32.941,28,3.9062,0,40,63.137,52.941,16.078,31.765,20.392,0,100,1.5686,29,15,39.7,32.8,14.179,0,0,6275,0,234
5,1178,0,20.784,32.941,28,3.9062,0,40,63.137,52.941,16.078,31.765,20.392,0,100,1.5686,29,15,39.7,32.8,14.179,0,0,6275,0,234
6,1158.5,0,20.784,42.353,28,2.3438,0,43,63.137,52.941,16.078,31.765,20.392,0,100,1.5686,29,8,39.7,32.8,14.179,0,0,6275,0,234
6,1158.5,0,20.784,42.353,28,2.3438,0,43,63.529,52.941,16.078,31.765,20.392,0,100,1.5686,29,8,39.7,32.8,14.179,0,0,6275,0,234
6,1158.5,0,20.784,42.353,28,2.3438,0,43,63.529,53.333,16.078,31.765,20.784,0,100,1.5686,29,8,48.7,32.8,14.199,0,0,6275,0,234
6,1158.5,0,20.784,43.137,28,2.3438,0,42,63.529,53.333,16.078,31.765,20.784,0,100,1.5686,29,8,48.7,32.8,14.199,0,0,6275,0,234
6,1212.5,0,20.784,43.137,28,2.3438,0,42,63.529,53.333,16.078,31.765,20.784,0,100,1.5686,30,-1,48.7,32.8,14.199,0,0,6275,0,234
10,1212.5,0,20.784,43.137,28,2.3438,0,42,63.137,53.333,16.078,31.765,20.784,0,100,1.5686,30,-1,48.7,32.8,14.199,0,0,6275,0,234
10,1212.5,0,20.784,43.137,28,2.3438,0,42,63.137,54.118,16.078,31.765,20.784,0,100,1.9608,30,-1,74.3,33.1,14.179,0,0,6275,0,234
10,1212.5,0,20.784,43.137,29,2.3438,0,42,63.137,54.118,16.078,31.765,21.176,0,100,1.9608,30,-1,74.3,33.1,14.179,0,0,6275,0,234
10,1286.5,0,21.176,44.706,29,1.5625,0,44,63.137,54.118,16.078,31.765,21.176,0,100,1.9608,30,1,74.3,33.1,14.179,0,0,6275,0,234
12,1286.5,0,21.176,44.706,29,1.5625,0,44,62.353,54.118,16.078,31.765,21.176,0,100,1.9608,30,1,74.3,33.1,14.179,0,0,6275,0,234
12,1286.5,0,21.176,44.706,29,1.5625,0,44,62.353,54.118,16.078,31.765,21.176,0,100,2.3529,30,1,81.9,33.3,14.179,0,0,6275,0,234
12,1286.5,0,21.176,42.745,30,2.3438,0,44,62.353,54.118,16.078,31.765,21.176,0,100,2.3529,30,1,81.9,33.3,14.179,0,0,6275,0,234
14,1331.2,0,21.176,42.745,30,2.3438,0,42,62.353,54.118,16.078,31.765,21.176,0,100,2.3529,30,3,81.9,33.3,14.179,0,0,6275,0,234
14,1331.2,0,21.176,42.745,30,2.3438,0,42,63.529,54.118,16.078,31.765,21.176,0,100,2.3529,30,3,97.8,33.7,14.179,0,0,6275,0,234
14,1331.2,0,21.176,42.745,30,2.3438,0,42,63.529,53.725,16.078,31.765,21.176,0,100,1.9608,30,3,97.8,33.7,14.179,0,0,6275,0,234
14,1298.2,0,20.784,41.569,30,2.3438,0,42,63.529,53.725,16.078,31.765,21.176,0,100,1.9608,30,5,97.8,33.7,14.179,0,0,6275,0,234
16,1298.2,0,20.784,41.569,30,2.3438,0,42,62.353,53.725,16.078,31.765,21.176,0,100,1.9608,30,5,97.8,33.7,14.179,0,0,6275,0,234
16,1298.2,0,20.784,41.569,30,2.3438,0,42,62.353,53.725,16.078,31.765,21.176,0,100,1.9608,30,5,114.2,34.2,14.179,0,0,6275,0,234
16,1298.2,0,20.784,41.569,31,2.3438,0,42,62.353,53.725,16.078,31.765,20.784,0,100,1.9608,30,5,114.2,34.2,14.179,0,0,6275,0,234
16,1230.2,0,20.784,41.961,31,2.3438,0,41,62.353,53.725,16.078,31.765,20.784,0,100,1.9608,30,8,114.2,34.2,14.179,0,0,6275,0,234
17,1230.2,0,20.784,41.961,31,2.3438,0,41,61.961,53.725,16.078,31.765,20.784,0,100,1.9608,30,8,114.2,34.2,14.179,0,0,6275,0,234
17,1230.2,0,20.784,41.961,31,2.3438,0,41,61.961,52.941,16.078,31.765,20.784,0,100,1.1765,30,8,130.1,34.8,14.16,0,0,6275,0,234
17,1230.2,0,20.784,41.961,31,2.3438,0,41,61.961,52.941,16.078,31.765,20.392,0,100,1.1765,30,8,130.1,34.8,14.16,0,0,6275,0,234
17,1096,0,20.392,38.039,31,3.125,0,42,61.961,52.941,16.078,31.765,20.392,0,100,1.1765,30,8,130.1,34.8,14.16,0,0,6275,0,234
20,1096,0,20.392,38.039,31,3.125,0,42,61.176,52.941,16.078,31.765,20.392,0,100,1.1765,30,8,130.1,34.8,14.16,0,0,6275,0,234
20,1096,0,20.392,38.039,32,3.125,0,42,61.176,54.118,16.078,31.765,21.176,0,100,1.9608,30,8,146.3,35.6,14.082,0,0,6275,0,234
20,1096,0,20.392,49.02,32,0.78125,0,42,61.176,54.118,16.078,31.765,21.176,0,100,1.9608,30,8,146.3,35.6,14.082,0,0,6275,0,234
21,809.25,0,19.608,49.02,32,0.78125,0,52,61.176,54.118,16.078,31.765,21.176,0,100,1.9608,30,15,146.3,35.6,14.082,0,0,6275,0,234
21,809.25,0,19.608,49.02,32,0.78125,0,52,60.392,54.118,16.078,31.765,21.176,0,100,1.9608,30,15,154.4,36.1,14.082,0,0,6275,0,234
21,809.25,0,19.608,49.02,33,0.78125,0,52,60.392,52.941,19.608,35.686,20.784,0,100,1.5686,30,15,154.4,36.1,14.14,0,0,6275,0,234
21,1280.2,7,19.608,47.843,33,1.5625,0,47,60.392,52.941,19.608,35.686,20.784,0,100,1.5686,30,22,154.4,36.1,14.14,0,0,6275,0,234
23,1280.2,7,21.176,47.843,33,1.5625,0,47,60.392,52.941,19.608,35.686,20.784,0,100,1.5686,30,22,154.4,36.1,14.14,0,0,6275,0,234
23,1280.2,7,21.176,47.843,33,1.5625,0,47,62.353,53.333,16.078,31.765,20.784,0,100,1.9608,30,22,170.4,37.1,14.14,0,0,6275,0,234
23,1280.2,7,21.176,47.843,33,1.5625,0,47,62.353,53.333,16.078,31.765,20.392,0,100,1.9608,30,22,170.4,37.1,14.14,0,0,6275,0,234
23,996.75,11,21.961,28.235,33,4.6875,0,39,62.353,53.333,16.078,31.765,20.392,0,100,1.9608,30,21,170.4,37.1,14.14,0,0,6275,0,234
25,996.75,11,21.961,28.235,33,4.6875,0,39,67.451,53.333,16.078,31.765,20.392,0,100,1.9608,30,21,170.4,37.1,14.14,0,0,6275,0,234
25,996.75,11,21.961,28.235,34,4.6875,0,39,67.451,54.902,21.961,37.647,21.961,0,100,2.7451,30,21,186.2,38.4,14.121,0,0,6275,0,234
25,996.75,11,21.961,49.804,34,1.5625,0,39,67.451,54.902,21.961,37.647,21.961,0,100,2.7451,30,21,186.2,38.4,14.121,0,0,6275,0,234
27,1275,17,19.608,49.804,34,1.5625,0,42,67.451,54.902,21.961,37.647,21.961,0,100,2.7451,31,22,186.2,38.4,14.121,0,0,6275,0,234
27,1275,17,19.608,49.804,34,1.5625,0,42,58.824,54.902,21.961,37.647,21.961,0,100,2.7451,31,22,202.2,39.9,14.121,0,0,6275,0,234
27,1275,17,19.608,49.804,35,1.5625,0,42,58.824,52.941,19.608,35.294,20,0,100,1.5686,31,22,202.2,39.9,14.16,0,0,6275,0,234
27,1275,17,19.608,37.647,35,1.5625,0,42,58.824,52.941,19.608,35.294,20,0,100,1.5686,31,22,202.2,39.9,14.16,0,0,6275,0,234
30,1156.2,18,20,37.647,35,3.125,-4.6875,39,58.824,52.941,19.608,35.294,20,0,100,1.5686,31,7,202.2,39.9,14.16,0,0,6275,0,234
30,1156.2,18,20,37.647,35,3.125,-4.6875,39,45.098,52.941,19.608,35.294,20,0,100,1.5686,31,7,222,42,14.16,0,0,6275,0,234
30,1156.2,18,20,37.647,35,3.125,-4.6875,39,45.098,52.157,16.863,31.765,19.216,0,100,0.78431,31,7,222,42,14.121,0,0,6275,0,234
30,1173.2,16,20,32.549,35,3.9062,-9.375,32,45.098,52.157,16.863,31.765,19.216,0,100,0.78431,31,7,222,42,14.121,0,0,6275,0,234
32,1173.2,16,19.216,32.549,35,3.9062,-9.375,32,45.098,52.157,16.863,31.765,19.216,0,100,0.78431,31,13,222,42,14.121,0,0,6275,0,234
32,1173.2,16,19.216,32.549,36,3.9062,-9.375,32,47.451,52.157,16.863,31.765,19.216,0,100,0.39216,31,13,233.1,43.4,14.101,0,0,6275,0,234
32,1173.2,16,19.216,32.549,36,3.9062,-9.375,32,47.451,51.765,16.078,31.765,19.216,0,100,0.39216,31,13,233.1,43.4,14.101,0,0,6275,0,234
32,887.5,15,19.216,37.647,36,3.125,-7.8125,39,47.451,51.765,16.078,31.765,19.216,0,100,0.39216,31,7,233.1,43.4,14.101,0,0,6275,0,234
34,887.5,15,19.216,37.647,36,3.125,-7.8125,39,58.824,51.765,16.078,31.765,19.216,0,100,0.39216,31,7,233.1,43.4,14.101,0,0,6275,0,234
34,887.5,15,19.216,37.647,36,3.125,-7.8125,39,58.824,51.765,16.078,31.765,19.216,0,100,0.39216,31,7,238.1,44.1,14.101,0,0,6275,0,234
34,887.5,15,19.216,37.647,36,3.125,-7.8125,39,58.824,51.765,16.078,31.765,19.216,0,100,0.39216,31,7,238.1,44.1,14.101,0,0,6275,0,234
36,906.25,14,19.216,41.961,36,2.3438,-3.9062,41,58.824,51.765,16.078,31.765,19.216,0,100,0.39216,31,1,238.1,44.1,14.101,0,0,6275,0,234
36,906.25,14,19.216,41.961,36,2.3438,-3.9062,41,63.922,51.765,16.078,31.765,19.216,0,100,0.39216,31,1,247.3,44.1,14.101,0,0,6275,0,234
36,906.25,14,19.216,41.961,37,2.3438,-3.9062,41,63.922,51.765,16.078,31.765,19.216,0,100,0.39216,31,1,247.3,45.5,14.082,0,0,6275,0,234
36,900.75,14,19.216,40,37,3.125,-8.5938,41,63.922,51.765,16.078,31.765,19.216,0,100,0.39216,31,1,247.3,45.5,14.082,0,0,6275,0,234
37,900.75,14,19.216,40,37,3.125,-8.5938,41,63.922,51.765,16.078,31.765,19.216,0,100,0.39216,31,-3,247.3,45.5,14.082,0,0,6275,0,234
37,900.75,14,19.216,40,37,3.125,-8.5938,41,74.118,51.765,16.078,31.765,19.216,0,100,0.39216,31,-3,255.6,46.9,14.082,0,0,6275,0,234
37,900.75,14,19.216,40,37,3.125,-8.5938,41,74.118,51.373,16.078,31.765,19.216,0,100,0,31,-3,255.6,46.9,13.847,0,0,6275,0,234
37,663.25,11,19.216,55.294,37,0.78125,-3.9062,54,74.118,51.373,16.078,31.765,19.216,0,100,0,31,8,255.6,46.9,13.847,0,0,6275,0,234
39,663.25,11,19.216,55.294,37,0.78125,-3.9062,54,74.118,51.373,16.078,31.765,19.216,0,100,0,31,8,255.6,46.9,13.847,0,0,6275,0,234
39,663.25,11,19.216,55.294,38,0.78125,-3.9062,54,67.059,53.725,20.784,31.765,19.216,0,100,1.5686,31,8,263.2,48.3,14.062,0,0,6275,0,234
39,663.25,11,19.216,55.294,38,0.78125,-3.9062,54,67.059,53.725,20.784,36.471,21.176,0,100,1.5686,31,8,263.2,48.3,14.062,0,0,6275,0,234
39,1010.8,11,20.392,54.902,38,0.78125,-7.0312,53,67.059,53.725,20.784,36.471,21.176,0,100,1.5686,31,19,263.2,48.3,14.062,0,0,6275,0,234
41,1010.8,11,20.392,54.902,38,0.78125,-7.0312,53,61.961,53.725,20.784,36.471,21.176,0,100,1.5686,31,19,263.2,48.3,14.062,0,0,6275,0,234
41,1010.8,11,20.392,54.902,38,0.78125,-7.0312,53,61.961,51.373,16.078,31.765,19.216,0,100,0,31,19,271.2,49.9,14.101,0,0,6275,0,234
41,1010.8,11,20.392,35.686,38,0.78125,-3.9062,53,61.961,51.373,16.078,31.765,19.216,0,100,0,31,19,271.2,49.9,14.101,0,0,6275,0,234
43,1016.2,14,19.216,35.686,38,3.125,-3.9062,37,61.961,51.373,16.078,31.765,19.216,0,100,0,31,5,271.2,49.9,14.101,0,0,6275,0,234
43,1016.2,14,19.216,35.686,39,3.125,-3.9062,37,58.824,51.373,16.078,31.765,19.216,0,100,0,31,5,274.9,50.7,14.101,0,0,6275,0,234
43,1016.2,14,19.216,35.686,39,3.125,-3.9062,37,58.824,51.373,16.078,31.765,19.216,0,100,0,31,5,274.9,50.7,14.101,0,0,6275,0,234
43,908.5,13,19.216,38.824,39,3.125,-7.0312,39,58.824,51.373,16.078,31.765,19.216,0,100,0,31,8,274.9,50.7,14.101,0,0,6275,0,234
45,908.5,13,19.216,38.824,39,3.125,-7.0312,39,58.824,51.373,16.078,31.765,19.216,0,100,0,31,8,274.9,50.7,14.101,0,0,6275,0,234
45,908.5,13,19.216,38.824,40,3.125,-7.0312,39,60.784,51.373,16.078,31.765,19.216,0,100,0,31,8,281.7,52.3,14.003,0,0,6275,0,234
45,908.5,13,19.216,38.824,40,3.125,-7.0312,39,60.784,51.373,16.078,31.765,19.216,0,100,0,31,8,281.7,52.3,14.003,0,0,6275,0,234
45,737.5,11,19.216,47.059,40,1.5625,0,47,60.784,51.373,16.078,31.765,19.216,0,100,0,31,9,281.7,52.3,14.003,0,0,6275,0,234
47,737.5,11,19.216,47.059,40,1.5625,0,47,61.961,51.373,16.078,31.765,19.216,0,100,0,31,9,281.7,52.3,14.003,0,0,6275,0,234
47,737.5,11,19.216,47.059,40,1.5625,0,47,61.961,51.373,16.078,31.765,19.216,0,100,0,31,9,288,53.8,14.023,0,0,6275,0,234
47,737.5,11,19.216,47.059,40,1.5625,0,47,61.961,51.373,16.078,31.765,19.216,0,100,0,31,9,288,53.8,14.023,0,0,6275,0,234
47,813.25,11,20.784,47.059,40,0.78125,-6.25,57,61.961,51.373,16.078,31.765,19.216,0,100,0,31,10,288,53.8,14.023,0,0,6275,0,234
49,813.25,11,20.784,47.059,40,0.78125,-6.25,57,63.529,51.373,16.078,31.765,19.216,0,100,0,31,10,288,53.8,14.023,0,0,6275,0,234
49,813.25,11,20.784,47.059,40,0.78125,-6.25,57,63.529,51.373,16.078,31.765,19.216,0,100,0,31,10,294.4,55.5,14.101,0,0,6275,0,234
49,813.25,11,20.784,47.059,40,0.78125,-6.25,57,63.529,51.373,16.078,31.765,19.216,0,100,0,31,10,294.4,55.5,14.101,0,0,6275,0,234
50,976.5,13,19.216,37.647,40,3.125,-1.5625,38,63.529,51.373,16.078,31.765,19.216,0,100,0,31,3,294.4,55.5,14.101,0,0,6275,0,234
50,976.5,13,19.216,37.647,41,3.125,-1.5625,38,59.608,51.373,16.078,31.765,19.216,0,100,0,31,3,300.7,55.5,14.101,0,0,6275,0,234
50,976.5,13,19.216,37.647,41,3.125,-1.5625,38,59.608,51.373,16.078,31.765,19.216,0,100,0,31,3,300.7,57.2,14.101,0,0,6275,0,234
50,916.25,13,19.216,37.255,41,3.125,-4.6875,39,59.608,51.373,16.078,31.765,19.216,0,100,0,31,3,300.7,57.2,14.101,0,0,6275,0,234
52,916.25,14,19.608,37.255,41,3.125,-4.6875,39,59.608,51.373,16.078,31.765,19.216,0,100,0,31,5,300.7,57.2,14.101,0,0,6275,0,234
52,916.25,14,19.608,37.255,41,3.125,-4.6875,39,61.176,51.373,16.078,31.765,19.216,0,100,0,31,5,303.6,58,14.16,0,0,6275,0,234
52,916.25,14,19.608,37.255,41,3.125,-4.6875,39,61.176,49.412,16.078,31.765,17.647,0,100,0,31,5,303.6,58,14.16,0,0,6275,0,234
52,953,13,17.647,29.02,41,4.6875,-1.5625,29,61.176,49.412,16.078,31.765,17.647,0,100,0,31,2,303.6,58,14.16,0,0,6275,0,234
54,953,13,17.647,29.02,42,4.6875,-1.5625,29,56.078,49.412,16.078,31.765,17.647,0,100,0,31,2,303.6,58,14.16,0,0,6275,0,234
54,953,13,17.647,29.02,42,4.6875,-1.5625,29,56.078,49.412,16.078,31.765,17.647,0,100,0,31,2,308.7,59.7,14.14,0,0,6275,0,234
54,953,13,17.647,29.02,42,4.6875,-1.5625,29,56.078,49.412,16.078,31.765,17.647,0,100,0,31,2,308.7,59.7,14.14,0,0,6275,0,234
56,901.5,11,17.647,28.627,42,4.6875,-7.0312,28,56.078,49.412,16.078,31.765,17.647,0,100,0,31,7,308.7,59.7,14.14,0,0,6275,0,234
56,901.5,11,17.647,28.627,43,4.6875,-7.0312,28,63.137,49.412,16.078,31.765,17.647,0,100,0,31,7,308.7,59.7,14.14,0,0,6275,0,234
56,901.5,11,17.647,28.627,43,4.6875,-7.0312,28,63.137,49.412,16.078,31.765,17.647,0,100,0,31,7,312.6,61.2,14.14,0,0,6275,0,234
56,901.5,11,17.647,28.627,43,4.6875,-7.0312,28,63.137,49.412,16.078,31.765,17.647,0,100,0,31,7,312.6,61.2,14.14,0,0,6275,0,234
56,899,4,17.647,29.02,43,4.6875,-4.6875,29,63.137,49.412,16.078,31.765,17.647,0,100,0,31,2,312.6,61.2,14.14,0,0,6275,0,234
58,899,4,17.647,29.02,43,4.6875,-4.6875,29,66.275,49.412,16.078,31.765,17.647,0,100,0,31,2,312.6,61.2,14.14,0,0,6275,0,234
58,899,4,17.647,29.02,43,4.6875,-4.6875,29,66.275,49.412,16.078,31.765,17.255,0,100,0,31,2,315.9,62.6,14.082,0,0,6275,0,234
58,899,4,17.647,34.51,43,3.9062,-7.8125,29,66.275,49.412,16.078,31.765,17.255,0,100,0,31,2,315.9,62.6,14.082,0,0,6275,0,234
60,873.25,3,19.216,34.51,43,3.9062,-7.8125,36,66.275,49.412,16.078,31.765,17.255,0,100,0,31,3,315.9,62.6,14.082,0,0,6275,0,234
60,873.25,3,19.216,34.51,43,3.9062,-7.8125,36,63.529,49.412,16.078,31.765,17.255,0,100,0,31,3,319,64,14.042,0,0,6275,0,234
60,873.25,3,19.216,34.51,43,3.9062,-7.8125,36,63.529,51.373,16.078,31.765,19.216,0,100,0,31,3,319,64,14.042,0,0,6276,0,234
60,867,0,19.216,39.216,43,3.125,-4.6875,41,63.529,51.373,16.078,31.765,19.216,0,100,0,31,1,319,64,14.042,0,0,6276,0,234
62,867,0,19.216,39.216,44,3.125,-4.6875,41,64.314,51.373,16.078,31.765,19.216,0,100,0,31,1,319,64,14.042,0,0,6276,0,234
62,867,0,19.216,39.216,44,3.125,-4.6875,41,64.314,51.373,16.078,31.765,19.216,0,100,0,31,1,320.6,64.7,14.042,0,0,6276,0,234
62,867,0,19.216,39.216,44,3.125,-4.6875,41,64.314,51.373,16.078,31.765,19.216,0,100,0,31,1,320.6,64.7,14.042,0,0,6276,0,234
62,885.75,0,18.824,38.824,44,3.125,-3.9062,40,64.314,51.373,16.078,31.765,19.216,0,100,0,31,1,320.6,64.7,14.042,0,0,6276,0,234
63,885.75,0,18.824,38.824,44,3.125,-3.9062,40,63.137,51.373,16.078,31.765,19.216,0,100,0,31,1,320.6,64.7,14.042,0,0,6276,0,234
63,885.75,0,18.824,38.824,44,3.125,-3.9062,40,63.137,50.98,16.078,31.765,18.824,0,100,0,31,1,324,66.1,14.062,0,0,6276,0,234
63,885.75,0,18.824,37.647,44,3.125,-1.5625,40,63.137,50.98,16.078,31.765,18.824,0,100,0,31,1,324,66.1,14.062,0,0,6276,0,234
65,887.5,0,18.824,37.647,44,3.125,-1.5625,38,63.137,50.98,16.078,31.765,18.824,0,100,0,31,1,324,66.1,14.062,0,0,6276,0,234
65,887.5,0,18.824,37.647,45,3.125,-1.5625,38,63.137,50.98,16.078,31.765,18.824,0,100,0,31,1,327.3,67.6,14.062,0,0,6276,0,234
65,887.5,0,18.824,37.647,45,3.125,-1.5625,38,63.137,50.98,16.078,31.765,18.824,0,100,0,31,1,327.3,67.6,14.062,0,0,6276,0,234
65,869.5,0,18.824,37.255,45,3.125,-4.6875,38,63.137,50.98,16.078,31.765,18.824,0,100,0,31,4,327.3,67.6,14.062,0,0,6276,0,234
67,869.5,0,18.824,37.255,45,3.125,-4.6875,38,63.137,50.98,16.078,31.765,18.824,0,100,0,31,4,327.3,67.6,14.062,0,0,6276,0,234
67,869.5,0,18.824,37.255,45,3.125,-4.6875,38,63.137,50.98,16.078,31.765,18.824,0,100,0,31,4,333.7,70.6,14.062,0,0,6276,0,234
67,869.5,0,18.824,37.255,45,3.125,-4.6875,38,63.137,50.98,16.078,31.765,18.824,0,100,0,31,4,333.7,70.6,14.042,0,0,6276,0,234
67,865.5,0,18.824,37.255,45,3.125,-2.3438,38,63.137,50.98,16.078,31.765,18.824,0,100,0,31,1,333.7,70.6,14.042,0,0,6276,0,234
71,865.5,0,18.824,37.255,45,3.125,-2.3438,38,63.137,50.98,16.078,31.765,18.824,0,100,0,31,1,333.7,70.6,14.042,0,0,6276,0,234
71,865.5,0,18.824,37.255,45,3.125,-2.3438,38,63.922,50.98,16.078,31.765,18.824,0,100,0,31,1,335.3,71.3,14.042,0,0,6276,0,234
71,865.5,0,18.824,37.255,45,3.125,-2.3438,38,63.922,50.98,16.078,31.765,18.824,0,100,0,31,1,335.3,71.3,14.042,0,0,6276,0,234
71,775,0,18.824,40.784,45,2.3438,-2.3438,41,63.922,50.98,16.078,31.765,18.824,0,100,0,32,10,335.3,71.3,14.042,0,0,6276,0,234
73,775,0,18.824,40.784,46,2.3438,-2.3438,41,63.137,50.98,16.078,31.765,18.824,0,100,0,32,10,335.3,71.3,14.042,0,0,6276,0,234
73,775,0,18.824,40.784,46,2.3438,-2.3438,41,63.137,51.373,16.078,31.765,18.824,0,100,0,32,10,338.2,72.8,14.042,0,0,6276,0,234
73,775,0,18.824,40,46,2.3438,-2.3438,41,63.137,51.373,16.078,31.765,18.824,0,100,0,32,10,338.2,72.8,14.042,0,0,6276,0,234
74,857.75,0,18.824,40,46,3.125,-2.3438,41,63.137,51.373,16.078,31.765,18.824,0,100,0,32,-3,338.2,72.8,14.042,0,0,6276,0,234
74,857.75,0,18.824,40,46,3.125,-2.3438,41,62.353,51.373,16.078,31.765,18.824,0,100,0,32,-3,341.3,74.4,14.042,0,0,6276,0,234
74,857.75,0,18.824,40,46,3.125,-2.3438,41,62.353,51.373,16.078,31.765,18.824,0,100,0,32,-3,341.3,74.4,14.042,0,0,6276,0,234
74,872.5,0,18.824,39.216,46,3.125,0,38,62.353,51.373,16.078,31.765,18.824,0,100,0,32,-3,341.3,74.4,14.042,0,0,6276,0,234
76,872.5,0,18.824,39.216,46,3.125,0,38,62.353,51.373,16.078,31.765,18.824,0,100,0,32,-1,341.3,74.4,14.042,0,0,6276,0,234
76,872.5,0,18.824,39.216,46,3.125,0,38,62.745,51.373,16.078,31.765,18.824,0,100,0,32,-1,344.3,76,14.042,0,0,6276,0,234
76,872.5,0,18.824,39.216,46,3.125,0,38,62.745,50.98,16.078,31.765,18.824,0,100,0,32,-1,344.3,76,14.042,0,0,6276,0,234
76,732,0,18.824,47.059,46,1.5625,-1.5625,46,62.745,50.98,16.078,31.765,18.824,0,100,0,32,10,344.3,76,14.042,0,0,6276,0,234
78,732,0,18.824,47.059,47,1.5625,-1.5625,46,62.745,50.98,16.078,31.765,18.824,0,100,0,32,10,344.3,76,14.042,0,0,6276,0,234
78,732,0,18.824,47.059,47,1.5625,-1.5625,46,63.529,51.373,16.078,31.765,18.824,0,100,0,32,10,347.4,77.6,13.73,0,0,6276,0,234
78,732,0,18.824,47.059,47,1.5625,-1.5625,46,63.529,51.373,16.078,31.765,19.216,0,100,0,32,10,347.4,77.6,13.73,0,0,6276,0,234
