ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
25,1226.5,0,20.392,27.843,28,0.78125,0,30,29.412,51.373,16.078,31.765,19.216,0,101,0,25,6,130.1,26.1,14.355,0,0,6896,0,255
27,1226.5,0,20.392,27.843,28,0.78125,0,30,29.412,51.373,16.078,31.765,19.216,0,101,0,25,6,130.1,26.1,14.355,0,0,6896,0,255
27,1226.5,0,20.392,27.843,28,0.78125,0,30,29.412,52.549,16.078,31.765,20.392,0,101,1.1765,25,6,140.9,26.7,14.257,0,0,6896,0,255
27,1226.5,0,20.392,27.843,28,0.78125,0,30,29.412,52.549,16.078,31.765,20.392,0,101,1.1765,25,6,140.9,26.7,14.257,0,0,6896,0,255
29,1149,0,20,37.647,28,0,0,38,29.412,52.549,16.078,31.765,20.392,0,101,1.1765,25,7,140.9,26.7,14.257,0,0,6896,0,255
29,1149,0,20,37.647,28,0,0,38,29.412,52.549,16.078,31.765,20.392,0,101,1.1765,25,7,151.9,26.7,14.257,0,0,6896,0,255
29,1149,0,20,37.647,28,0,0,38,29.412,52.941,16.078,31.765,20.392,0,101,1.1765,25,7,151.9,27.4,14.179,0,0,6896,0,255
29,1072.5,0,20,42.353,29,0,0,43,29.412,52.941,16.078,31.765,20.392,0,101,1.1765,25,7,151.9,27.4,14.179,0,0,6896,0,255
31,1072.5,0,20,42.353,29,0,0,43,29.412,52.941,16.078,31.765,20.392,0,101,1.1765,26,2,151.9,27.4,14.179,0,0,6896,0,255
31,1072.5,0,20,42.353,29,0,0,43,29.412,52.941,16.078,31.765,20.392,0,101,0.78431,26,2,157.5,28.2,14.199,0,0,6896,0,255
31,1072.5,0,20,42.353,29,0,0,43,29.412,52.549,16.078,31.765,20,0,101,0.78431,26,2,157.5,28.2,14.199,0,0,6896,0,255
31,1072.5,0,20,42.353,30,0,0,43,29.412,52.549,16.078,31.765,20,0,101,0.78431,26,2,157.5,28.2,14.199,0,0,6896,0,255
33,954.5,0,20,43.922,30,-0.78125,0,44,29.412,52.549,16.078,31.765,20,0,101,0.78431,26,6,157.5,28.2,14.199,0,0,6896,0,255
33,954.5,0,20,43.922,30,-0.78125,0,44,29.02,52.549,16.078,31.765,20,0,101,0.78431,26,6,157.5,28.2,14.199,0,0,6896,0,255
33,954.5,0,20,43.922,30,-0.78125,0,44,29.02,52.549,16.078,31.765,20,0,101,1.1765,26,6,174,29,14.199,0,0,6896,0,255
33,954.5,0,20,45.098,30,-0.78125,0,44,29.02,52.549,16.078,31.765,20,0,101,1.1765,26,6,174,29,14.199,0,0,6896,0,255
35,1000.8,0,20,45.098,30,-0.78125,0,46,29.02,52.549,16.078,31.765,20,0,101,1.1765,26,-6,174,29,14.199,0,0,6896,0,255
35,1000.8,0,20,45.098,30,-0.78125,0,46,28.627,52.549,16.078,31.765,20,0,101,1.1765,26,-6,184.9,30,14.199,0,0,6896,0,255
35,1000.8,0,20,45.098,31,-0.78125,0,46,28.627,52.549,16.078,31.765,20.392,0,101,1.1765,26,-6,184.9,30,14.199,0,0,6896,0,255
35,911.5,0,20.392,48.627,31,-1.5625,0,49,28.627,52.549,16.078,31.765,20.392,0,101,1.1765,26,6,184.9,30,14.199,0,0,6896,0,255
37,911.5,0,20.392,48.627,31,-1.5625,0,49,27.843,52.549,16.078,31.765,20.392,0,101,1.1765,26,6,184.9,30,14.199,0,0,6896,0,255
37,911.5,0,20.392,48.627,31,-1.5625,0,49,27.843,52.941,16.078,31.765,20.392,0,101,1.5686,26,6,195.8,31.1,14.16,0,0,6896,0,255
37,911.5,0,20.392,48.627,32,-1.5625,0,49,27.843,52.941,16.078,31.765,20.392,0,101,1.5686,26,6,195.8,31.1,14.16,0,0,6896,0,255
37,834.25,0,20.392,55.294,32,-2.3438,0,58,27.843,52.941,16.078,31.765,20.392,0,101,1.5686,26,7,195.8,31.1,14.16,0,0,6896,0,255
39,834.25,0,20.392,55.294,32,-2.3438,0,58,26.275,52.941,16.078,31.765,20.392,0,101,1.5686,26,7,195.8,31.1,14.16,0,0,6896,0,255
39,834.25,0,20.392,55.294,32,-2.3438,0,58,26.275,52.549,16.471,33.333,20,0,101,1.1765,26,7,201.3,31.7,14.218,0,0,6896,0,255
39,834.25,0,20.392,50.588,32,-1.5625,0,58,26.275,52.549,16.471,33.333,20,0,101,1.1765,26,7,201.3,31.7,14.218,0,0,6896,0,255
40,1107,7,20.392,50.588,32,-1.5625,0,50,26.275,52.549,16.471,33.333,20,0,101,1.1765,26,21,201.3,31.7,14.218,0,0,6896,0,255
40,1107,7,20.392,50.588,32,-1.5625,0,50,30.98,52.549,16.471,33.333,20,0,101,1.1765,26,21,212.4,33,14.238,0,0,6896,0,255
40,1107,7,20.392,50.588,33,-1.5625,0,50,30.98,53.333,19.608,35.686,20.784,0,101,1.5686,26,21,212.4,33,14.238,0,0,6896,0,255
40,1107,7,20.392,32.941,33,-1.5625,-5.4688,50,30.98,53.333,19.608,35.686,20.784,0,101,1.5686,26,21,212.4,33,14.238,0,0,6896,0,255
42,1358.5,11,19.608,32.941,33,0.78125,-5.4688,32,30.98,53.333,19.608,35.686,20.784,0,101,1.5686,26,22,212.4,33,14.238,0,0,6896,0,255
42,1358.5,11,19.608,32.941,33,0.78125,-5.4688,32,29.412,53.333,19.608,35.686,20.784,0,101,1.5686,26,22,223.5,34.4,14.238,0,0,6896,0,255
42,1358.5,11,19.608,32.941,33,0.78125,-5.4688,32,29.412,52.157,16.078,31.765,21.176,0,101,0.78431,26,22,223.5,34.4,14.257,0,0,6896,0,255
42,800.75,12,19.608,51.373,33,-1.5625,-8.5938,50,29.412,52.157,16.078,31.765,21.176,0,101,0.78431,26,8,223.5,34.4,14.257,0,0,6896,0,255
44,800.75,12,20,51.373,33,-1.5625,-8.5938,50,29.412,52.157,16.078,31.765,21.176,0,101,0.78431,26,8,223.5,34.4,14.257,0,0,6896,0,255
44,800.75,12,20,51.373,33,-1.5625,-8.5938,50,26.275,52.157,16.078,31.765,21.176,0,101,0.78431,26,8,233.9,36,14.218,0,0,6896,0,255
44,800.75,12,20,51.373,33,-1.5625,-8.5938,50,26.275,52.157,16.078,31.765,20,0,101,0.78431,26,8,233.9,36,14.218,0,0,6896,0,255
44,939,14,20,44.706,33,-0.78125,-4.6875,44,26.275,52.157,16.078,31.765,20,0,101,0.78431,26,-2,233.9,36,14.218,0,0,6896,0,255
46,939,14,20,44.706,33,-0.78125,-4.6875,44,24.314,52.157,16.078,31.765,20,0,101,0.78431,26,-2,233.9,36,14.218,0,0,6896,0,255
46,939,14,20,44.706,34,-0.78125,-4.6875,44,24.314,52.157,17.647,33.333,19.608,0,101,0.78431,26,-2,238.8,37.5,14.218,0,0,6896,0,255
46,939,14,20,43.529,34,-0.78125,-7.8125,44,24.314,52.157,17.647,33.333,19.608,0,101,0.78431,26,-2,238.8,37.5,14.218,0,0,6896,0,255
48,949,13,19.608,43.529,34,-0.78125,-7.8125,43,24.314,52.157,17.647,33.333,19.608,0,101,0.78431,26,-3,238.8,37.5,14.218,0,0,6896,0,255
48,949,13,19.608,43.529,34,-0.78125,-7.8125,43,22.745,52.157,17.647,33.333,19.608,0,101,0.78431,26,-3,248.2,38.3,14.218,0,0,6896,0,255
48,949,13,19.608,43.529,35,-0.78125,-7.8125,43,22.745,52.157,18.824,34.51,20,0,101,0.78431,26,-3,248.2,38.3,14.199,0,0,6896,0,255
48,957,13,19.608,47.059,35,-1.5625,-7.0312,49,22.745,52.157,18.824,34.51,20,0,101,0.78431,26,-2,248.2,38.3,14.199,0,0,6896,0,255
50,957,13,20.392,47.059,35,-1.5625,-7.0312,49,22.745,52.157,18.824,34.51,20,0,101,0.78431,26,-2,248.2,38.3,14.199,0,0,6896,0,255
50,957,13,20.392,47.059,35,-1.5625,-7.0312,49,22.745,52.157,18.824,34.51,20,0,101,0.78431,26,-2,257.3,40,14.199,0,0,6896,0,255
50,957,13,20.392,47.059,35,-1.5625,-7.0312,49,22.745,52.157,18.824,34.51,19.608,0,101,0.78431,26,-2,257.3,40,14.199,0,0,6896,0,255
50,978,15,19.608,41.569,35,0,-3.125,41,22.745,52.157,18.824,34.51,19.608,0,101,0.78431,26,-2,257.3,40,14.199,0,0,6896,0,255
52,978,15,19.608,41.569,35,0,-3.125,41,22.745,52.157,18.824,34.51,19.608,0,101,0.78431,26,-2,257.3,40,14.199,0,0,6896,0,255
52,978,15,19.608,41.569,36,0,-3.125,41,25.098,52.157,18.824,34.51,19.608,0,101,0.78431,26,-2,269.9,42.6,14.199,0,0,6896,0,255
52,978,15,19.608,41.569,36,0,-3.125,41,25.098,52.157,16.078,31.765,19.608,0,101,0.39216,26,-2,269.9,42.6,14.179,0,0,6896,0,255
52,989.75,11,19.608,40.392,36,0,-10.938,41,25.098,52.157,16.078,31.765,19.608,0,101,0.39216,26,2,269.9,42.6,14.179,0,0,6896,0,255
55,989.75,11,19.608,40.392,36,0,-10.938,41,25.098,52.157,16.078,31.765,19.608,0,101,0.39216,26,2,269.9,42.6,14.179,0,0,6896,0,255
55,989.75,11,19.608,40.392,37,0,-10.938,41,27.059,52.157,16.078,31.765,19.608,0,101,0.39216,26,2,277.6,44.4,14.199,0,0,6896,0,255
55,989.75,11,19.608,40.392,37,0,-10.938,41,27.059,52.157,16.078,31.765,19.608,0,101,0.39216,26,2,277.6,44.4,14.199,0,0,6896,0,255
55,992.75,11,19.608,39.608,37,0,-6.25,39,27.059,52.157,16.078,31.765,19.608,0,101,0.39216,26,0,277.6,44.4,14.199,0,0,6896,0,255
57,992.75,11,19.608,39.608,37,0,-6.25,39,32.157,52.157,16.078,31.765,19.608,0,101,0.39216,26,0,277.6,44.4,14.199,0,0,6896,0,255
57,992.75,11,19.608,39.608,37,0,-6.25,39,32.157,51.765,16.078,31.765,19.608,0,101,0.39216,26,0,284.9,46.2,14.199,0,0,6896,0,255
57,992.75,11,19.608,39.216,37,0,-6.25,39,32.157,51.765,16.078,31.765,19.608,0,101,0.39216,26,0,284.9,46.2,14.199,0,0,6896,0,255
58,998.25,12,19.608,39.216,37,0,-7.8125,38,32.157,51.765,16.078,31.765,19.608,0,101,0.39216,26,1,284.9,46.2,14.199,0,0,6896,0,255
58,998.25,12,19.608,39.216,37,0,-7.8125,38,36.863,51.765,16.078,31.765,19.608,0,101,0.39216,26,1,288.4,47.2,14.199,0,0,6896,0,255
58,998.25,12,19.608,39.216,37,0,-7.8125,38,36.863,51.765,16.078,31.765,19.608,0,101,0.39216,26,1,288.4,47.2,14.199,0,0,6897,0,255
58,1003,11,19.608,38.431,37,0,-2.3438,38,36.863,51.765,16.078,31.765,19.608,0,101,0.39216,26,1,288.4,47.2,14.199,0,0,6897,0,255
60,1003,11,19.608,38.431,37,0,-2.3438,38,36.863,51.765,16.078,31.765,19.608,0,101,0.39216,26,1,288.4,47.2,14.199,0,0,6897,0,255
60,1003,11,19.608,38.431,38,0,-2.3438,38,35.294,51.765,16.078,31.765,19.608,0,101,1.5686,26,1,295,49.1,13.593,0,0,6897,0,255
60,1003,11,19.608,38.431,38,0,-2.3438,38,35.294,51.765,16.078,31.765,19.608,0,101,1.5686,26,1,295,49.1,13.593,0,0,6897,0,255
60,1003,11,19.608,53.333,38,-2.3438,-0.78125,53,35.294,51.765,16.078,31.765,19.608,0,101,1.5686,26,1,295,49.1,13.593,0,0,6897,0,255
62,771.75,10,19.608,53.333,38,-2.3438,-0.78125,53,35.294,51.765,16.078,31.765,19.608,0,101,1.5686,26,9,295,49.1,13.593,0,0,6897,0,255
62,771.75,10,19.608,53.333,38,-2.3438,-0.78125,53,29.412,51.765,16.078,31.765,19.608,0,101,1.1765,26,9,301.5,51,14.179,0,0,6897,0,255
62,771.75,10,19.608,53.333,38,-2.3438,-0.78125,53,29.412,52.941,19.608,35.686,20.784,0,101,1.1765,26,9,301.5,51,14.179,0,0,6897,0,255
62,1002.2,13,19.216,48.235,38,-0.78125,4.6875,44,29.412,52.941,19.608,35.686,20.784,0,101,1.1765,26,15,301.5,51,14.179,0,0,6897,0,255
64,1002.2,13,19.216,48.235,38,-0.78125,4.6875,44,26.275,52.941,19.608,35.686,20.784,0,101,1.1765,26,15,301.5,51,14.179,0,0,6897,0,255
64,1002.2,13,19.216,48.235,38,-0.78125,4.6875,44,26.275,51.765,16.078,31.765,19.608,0,101,0.39216,26,15,308,53.1,14.199,0,0,6897,0,255
64,1002.2,13,19.216,48.235,38,-0.78125,4.6875,44,26.275,51.765,16.078,31.765,19.608,0,101,0.39216,26,15,308,53.1,14.199,0,0,6897,0,255
66,985,15,19.608,38.431,38,0,1.5625,38,26.275,51.765,16.078,31.765,19.608,0,101,0.39216,26,5,308,53.1,14.199,0,0,6897,0,255
66,985,15,19.608,38.431,39,0,1.5625,38,26.275,51.765,16.078,31.765,19.608,0,101,0.39216,26,5,308,53.1,14.199,0,0,6897,0,255
66,985,15,19.608,38.431,39,0,1.5625,38,26.275,51.765,16.078,31.765,19.608,0,101,0.39216,26,5,314.1,55.2,14.179,0,0,6897,0,255
66,985,15,19.608,42.353,39,-0.78125,-2.3438,38,26.275,51.765,16.078,31.765,19.608,0,101,0.39216,26,5,314.1,55.2,14.179,0,0,6897,0,255
68,843.75,13,19.608,42.353,39,-0.78125,-2.3438,43,26.275,51.765,16.078,31.765,19.608,0,101,0.39216,26,10,314.1,55.2,14.179,0,0,6897,0,255
68,843.75,13,19.608,42.353,39,-0.78125,-2.3438,43,27.059,51.765,16.078,31.765,19.608,0,101,0.39216,26,10,317,56.2,14.062,0,0,6897,0,255
68,843.75,13,19.608,42.353,39,-0.78125,-2.3438,43,27.059,51.765,16.078,31.765,19.608,0,101,0.39216,26,10,317,56.2,14.062,0,0,6897,0,255
68,864.75,12,19.608,46.667,39,-0.78125,-1.5625,47,27.059,51.765,16.078,31.765,19.608,0,101,0.39216,26,-2,317,56.2,14.062,0,0,6897,0,255
69,864.75,12,19.608,46.667,40,-0.78125,-1.5625,47,32.157,51.765,16.078,31.765,19.608,0,101,0.39216,26,-2,317,56.2,14.062,0,0,6897,0,255
69,864.75,12,19.608,46.667,40,-0.78125,-1.5625,47,32.157,51.765,16.863,32.549,19.608,0,101,0.39216,26,-2,322.5,58.3,14.16,0,0,6897,0,255
69,864.75,12,19.608,46.667,40,-0.78125,-1.5625,47,32.157,51.765,16.863,32.549,19.608,0,101,0.39216,26,-2,322.5,58.3,14.16,0,0,6897,0,255
71,882.75,12,19.216,42.745,40,-0.78125,2.3438,42,32.157,51.765,16.863,32.549,19.608,0,101,0.39216,27,-2,322.5,58.3,14.16,0,0,6897,0,255
71,882.75,12,19.216,42.745,40,-0.78125,2.3438,42,32.157,51.765,16.863,32.549,19.608,0,101,0.39216,27,-2,322.5,58.3,14.16,0,0,6897,0,255
71,882.75,12,19.216,42.745,40,-0.78125,2.3438,42,28.627,51.765,16.863,32.549,19.608,0,101,0.39216,27,-2,327.8,60.5,14.16,0,0,6897,0,255
71,882.75,12,19.216,42.745,40,-0.78125,2.3438,42,28.627,51.765,16.078,31.765,19.216,0,101,0.39216,27,-2,327.8,60.5,14.16,0,0,6897,0,255
71,904.5,14,19.216,41.176,40,0,0,42,28.627,51.765,16.078,31.765,19.216,0,101,0.39216,27,1,327.8,60.5,14.16,0,0,6897,0,255
73,904.5,14,19.216,41.176,40,0,0,42,27.059,51.765,16.078,31.765,19.216,0,101,0.39216,27,1,327.8,60.5,14.16,0,0,6897,0,255
73,904.5,14,19.216,41.176,40,0,0,42,27.059,51.765,16.078,31.765,19.216,0,101,0.39216,27,1,332.9,62.6,14.16,0,0,6897,0,255
73,904.5,14,19.216,41.176,40,0,0,42,27.059,51.765,16.078,31.765,19.216,0,101,0.39216,27,1,332.9,62.6,14.16,0,0,6897,0,255
75,922.5,13,19.608,40.784,41,0,0.78125,41,27.059,51.765,16.078,31.765,19.216,0,101,0.39216,27,0,332.9,62.6,14.16,0,0,6897,0,255
75,922.5,13,19.608,40.784,41,0,0.78125,41,25.882,51.765,16.078,31.765,19.216,0,101,0.39216,27,0,332.9,62.6,14.16,0,0,6897,0,255
75,922.5,13,19.608,40.784,41,0,0.78125,41,25.882,51.765,16.078,31.765,19.608,0,101,0.39216,27,0,337.7,64.8,14.121,0,0,6897,0,255
75,922.5,13,19.608,40.392,41,0,2.3438,41,25.882,51.765,16.078,31.765,19.608,0,101,0.39216,27,0,337.7,64.8,14.121,0,0,6897,0,255
77,969.5,12,19.608,40.392,41,0,2.3438,40,25.882,51.765,16.078,31.765,19.608,0,101,0.39216,27,-1,337.7,64.8,14.121,0,0,6897,0,255
77,969.5,12,19.608,40.392,41,0,2.3438,40,27.843,51.765,16.078,31.765,19.608,0,101,0.39216,27,-1,340.1,66,13.925,0,0,6897,0,255
